date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2018-05-19,120.0,race/giro-d-italia/2018/stage-14,Giro d'Italia | Stage 14,IT,2.UWT,186.0,0,0.0,4477,473,4.2 km solo
2018-05-18,145.0,race/giro-d-italia/2018/stage-13,Giro d'Italia | Stage 13,IT,2.UWT,180.0,0,0.0,429,10,Sprint of large group
2018-05-17,153.0,race/giro-d-italia/2018/stage-12,Giro d'Italia | Stage 12,IT,2.UWT,214.0,0,0.0,874,29,Sprint of large group
2018-05-16,167.0,race/giro-d-italia/2018/stage-11,Giro d'Italia | Stage 11,IT,2.UWT,156.0,0,0.0,2027,95,1.3 km solo
2018-05-15,143.0,race/giro-d-italia/2018/stage-10,Giro d'Italia | Stage 10,IT,2.UWT,244.0,0,0.0,4133,118,Sprint à deux
2018-05-13,146.0,race/giro-d-italia/2018/stage-9,Giro d'Italia | Stage 9,IT,2.UWT,225.0,0,0.0,4034,240,Sprint of small group
2018-05-12,163.0,race/giro-d-italia/2018/stage-8,Giro d'Italia | Stage 8,IT,2.UWT,209.0,0,0.0,3248,171,2 km solo
2018-05-11,8.0,race/giro-d-italia/2018/stage-7,Giro d'Italia | Stage 7,IT,2.UWT,159.0,10,0.0,1023,29,Sprint of large group
2018-05-10,136.0,race/giro-d-italia/2018/stage-6,Giro d'Italia | Stage 6,IT,2.UWT,164.0,0,0.0,3307,241,Sprint à deux
2018-05-09,126.0,race/giro-d-italia/2018/stage-5,Giro d'Italia | Stage 5,IT,2.UWT,153.0,0,0.0,2237,97,Sprint of large group
2018-05-08,172.0,race/giro-d-italia/2018/stage-4,Giro d'Italia | Stage 4,IT,2.UWT,202.0,0,0.0,3428,111,Sprint of large group
2018-05-06,9.0,race/giro-d-italia/2018/stage-3,Giro d'Italia | Stage 3,IT,2.UWT,229.0,8,0.0,1771,16,Sprint of large group
2018-05-05,11.0,race/giro-d-italia/2018/stage-2,Giro d'Italia | Stage 2,IT,2.UWT,167.0,5,0.0,988,9,Sprint of large group
2018-05-04,84.0,race/giro-d-italia/2018/stage-1,Giro d'Italia | Stage 1 (ITT),IT,2.UWT,9.7,0,0.0,155,9,Time Trial
2018-04-08,71.0,race/paris-roubaix/2018/result,Paris-Roubaix,FR,1.UWT,257.0,5,0.0,1309,4,Sprint à deux
2018-04-01,2.0,race/ronde-van-vlaanderen/2018/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,264.7,200,400.0,2166,78,19 km solo
2018-03-28,5.0,race/dwars-door-vlaanderen/2018/result,Dwars door Vlaanderen - A travers la Flandre ME,BE,1.UWT,180.0,80,120.0,1313,55,0.8 km solo
2018-03-25,,race/gent-wevelgem/2018/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,251.1,0,0.0,1532,46,Sprint of 19 riders
2018-03-23,,race/e3-harelbeke/2018/result,Record Bank E3 Harelbeke,BE,1.UWT,206.5,0,0.0,1859,46,30 km solo
2018-03-13,4.0,race/tirreno-adriatico/2018/stage-7,Tirreno-Adriatico | Stage 7 (ITT),IT,2.UWT,10.05,13,0.0,9,0,Time Trial
2018-03-12,79.0,race/tirreno-adriatico/2018/stage-6,Tirreno-Adriatico | Stage 6,IT,2.UWT,153.0,0,0.0,1933,43,Sprint of large group
2018-03-11,110.0,race/tirreno-adriatico/2018/stage-5,Tirreno-Adriatico | Stage 5,IT,2.UWT,178.0,0,0.0,1946,133,4 km solo
2018-03-10,128.0,race/tirreno-adriatico/2018/stage-4,Tirreno-Adriatico | Stage 4,IT,2.UWT,219.0,0,0.0,4704,316,Sprint of 10 riders
2018-03-09,146.0,race/tirreno-adriatico/2018/stage-3,Tirreno-Adriatico | Stage 3,IT,2.UWT,239.0,0,0.0,3177,126,1 km solo
2018-03-08,116.0,race/tirreno-adriatico/2018/stage-2,Tirreno-Adriatico | Stage 2,IT,2.UWT,167.0,0,0.0,776,6,Sprint of large group
2018-03-07,8.0,race/tirreno-adriatico/2018/stage-1,Tirreno-Adriatico | Stage 1 (TTT),IT,2.UWT,21.5,0,0.0,15,0,Time Trial
2018-03-03,,race/strade-bianche/2018/result,Strade Bianche,IT,1.UWT,184.0,0,0.0,2990,155,12.3 km solo
2018-02-24,92.0,race/omloop-het-nieuwsblad/2018/result,Omloop Het Nieuwsblad ME,BE,1.UWT,196.2,5,0.0,1652,58,2.2 km solo
2018-01-28,,race/great-ocean-race/2018/result,Cadel Evans Great Ocean Road Race,AU,1.UWT,164.0,0,0.0,2018,114,Sprint of 24 riders
2018-01-21,8.0,race/tour-down-under/2018/stage-6,Santos Tour Down Under | Stage 6,AU,2.UWT,90.0,3,0.0,646,9,Sprint of large group
2018-01-20,122.0,race/tour-down-under/2018/stage-5,Santos Tour Down Under | Stage 5,AU,2.UWT,151.5,0,0.0,1385,87,1.1 km solo
2018-01-19,121.0,race/tour-down-under/2018/stage-4,Santos Tour Down Under | Stage 4,AU,2.UWT,128.2,0,0.0,1625,62,Sprint of 35 riders
2018-01-18,15.0,race/tour-down-under/2018/stage-3,Santos Tour Down Under | Stage 3,AU,2.UWT,120.5,0,0.0,1142,28,Sprint of large group
