date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2017-07-15,117.0,race/tour-de-france/2017/stage-14,Tour de France | Stage 14,FR,2.UWT,181.5,0,0.0,1786,85,Sprint of large group
2017-07-14,72.0,race/tour-de-france/2017/stage-13,Tour de France | Stage 13,FR,2.UWT,101.0,0,0.0,2856,243,Sprint of 10 riders
2017-07-13,141.0,race/tour-de-france/2017/stage-12,Tour de France | Stage 12,FR,2.UWT,214.5,0,0.0,4903,375,Sprint of small group
2017-07-12,172.0,race/tour-de-france/2017/stage-11,Tour de France | Stage 11,FR,2.UWT,203.5,0,0.0,1163,15,Sprint of large group
2017-07-11,67.0,race/tour-de-france/2017/stage-10,Tour de France | Stage 10,FR,2.UWT,178.0,0,0.0,1407,25,Sprint of large group
2017-07-09,170.0,race/tour-de-france/2017/stage-9,Tour de France | Stage 9,FR,2.UWT,181.5,0,0.0,4696,275,Sprint of small group
2017-07-08,121.0,race/tour-de-france/2017/stage-8,Tour de France | Stage 8,FR,2.UWT,187.5,0,0.0,3591,229,17.9 km solo
2017-07-07,148.0,race/tour-de-france/2017/stage-7,Tour de France | Stage 7,FR,2.UWT,213.5,0,0.0,1578,20,Sprint of large group
2017-07-06,158.0,race/tour-de-france/2017/stage-6,Tour de France | Stage 6,FR,2.UWT,216.0,0,0.0,1735,29,Sprint of large group
2017-07-05,110.0,race/tour-de-france/2017/stage-5,Tour de France | Stage 5,FR,2.UWT,160.5,0,0.0,2348,151,2.4 km solo
2017-07-04,15.0,race/tour-de-france/2017/stage-4,Tour de France | Stage 4,FR,2.UWT,207.5,1,0.0,1404,24,Sprint of large group
2017-07-03,111.0,race/tour-de-france/2017/stage-3,Tour de France | Stage 3,FR,2.UWT,212.5,0,0.0,2706,77,Sprint of large group
2017-07-02,153.0,race/tour-de-france/2017/stage-2,Tour de France | Stage 2,FR,2.UWT,203.5,0,0.0,1278,25,Sprint of large group
2017-07-01,37.0,race/tour-de-france/2017/stage-1,Tour de France | Stage 1 (ITT),FR,2.UWT,14.0,0,0.0,61,1,Time Trial
2017-06-18,37.0,race/tour-de-suisse/2017/stage-9,Tour de Suisse | Stage 9 (ITT),CH,2.UWT,28.6,0,0.0,416,42,Time Trial
2017-06-17,53.0,race/tour-de-suisse/2017/stage-8,Tour de Suisse | Stage 8,CH,2.UWT,100.0,0,0.0,1250,75,Sprint of large group
2017-06-16,57.0,race/tour-de-suisse/2017/stage-7,Tour de Suisse | Stage 7,CH,2.UWT,166.3,0,0.0,2954,374,8.5 km solo
2017-06-15,56.0,race/tour-de-suisse/2017/stage-6,Tour de Suisse | Stage 6,CH,2.UWT,166.7,0,0.0,4195,281,5.3 km solo
2017-06-14,98.0,race/tour-de-suisse/2017/stage-5,Tour de Suisse | Stage 5,CH,2.UWT,222.0,0,0.0,3399,123,Sprint of large group
2017-06-13,151.0,race/tour-de-suisse/2017/stage-4,Tour de Suisse | Stage 4,CH,2.UWT,143.2,0,0.0,2896,249,8.9 km solo
2017-06-12,55.0,race/tour-de-suisse/2017/stage-3,Tour de Suisse | Stage 3,CH,2.UWT,159.3,0,0.0,1618,42,Sprint of large group
2017-06-11,88.0,race/tour-de-suisse/2017/stage-2,Tour de Suisse | Stage 2,CH,2.UWT,172.7,0,0.0,2611,103,Sprint of large group
2017-06-10,29.0,race/tour-de-suisse/2017/stage-1,Tour de Suisse | Stage 1 (ITT),CH,2.UWT,6.0,0,0.0,49,1,Time Trial
2017-05-20,41.0,race/tour-of-california/2017/stage-7,Amgen Tour of California | Stage 7,US,2.UWT,125.0,0,0.0,1715,78,Sprint of 23 riders
2017-05-19,100.0,race/tour-of-california/2017/stage-6,Amgen Tour of California | Stage 6 (ITT),US,2.UWT,24.0,0,0.0,128,1,Time Trial
2017-05-18,39.0,race/tour-of-california/2017/stage-5,Amgen Tour of California | Stage 5,US,2.UWT,125.5,0,0.0,3510,281,Sprint of small group
2017-05-17,113.0,race/tour-of-california/2017/stage-4,Amgen Tour of California | Stage 4,US,2.UWT,159.5,0,0.0,2074,48,Sprint of 41 riders
2017-05-16,10.0,race/tour-of-california/2017/stage-3,Amgen Tour of California | Stage 3,US,2.UWT,186.5,1,0.0,1585,26,Sprint of large group
2017-05-15,79.0,race/tour-of-california/2017/stage-2,Amgen Tour of California | Stage 2,US,2.UWT,143.0,0,0.0,2434,154,Sprint à deux
2017-05-14,122.0,race/tour-of-california/2017/stage-1,Amgen Tour of California | Stage 1,US,2.UWT,167.5,0,0.0,252,0,Sprint of large group
2017-05-01,,race/eschborn-frankfurt/2017/result,Eschborn-Frankfurt 'Rund um den Finanzplatz',DE,1.UWT,215.7,0,0.0,3144,108,Sprint of 16 riders
2017-04-09,49.0,race/paris-roubaix/2017/result,Paris-Roubaix,FR,1.UWT,257.0,5,10.0,1299,5,Sprint of 16 riders
2017-04-02,81.0,race/ronde-van-vlaanderen/2017/result,Ronde van Vlaanderen / Tour des Flandres ME,BE,1.UWT,260.0,5,0.0,2118,71,56 km solo
2017-03-26,79.0,race/gent-wevelgem/2017/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,249.0,5,0.0,1546,43,Sprint à deux
2017-03-24,,race/e3-harelbeke/2017/result,Record Bank E3 Harelbeke,BE,1.UWT,206.1,0,0.0,1863,51,Sprint of 16 riders
2017-03-22,16.0,race/dwars-door-vlaanderen/2017/result,Dwars door Vlaanderen / A travers la Flandre ME,BE,1.UWT,203.4,20,20.0,1432,43,7.4 km solo
2017-03-14,67.0,race/tirreno-adriatico/2017/stage-7,Tirreno-Adriatico | Stage 7 (ITT),IT,2.UWT,10.05,0,0.0,13,0,Time Trial
2017-03-13,54.0,race/tirreno-adriatico/2017/stage-6,Tirreno-Adriatico | Stage 6,IT,2.UWT,168.0,0,0.0,2063,71,Sprint of 62 riders
2017-03-12,72.0,race/tirreno-adriatico/2017/stage-5,Tirreno-Adriatico | Stage 5,IT,2.UWT,209.0,0,0.0,3410,188,Sprint of small group
2017-03-11,80.0,race/tirreno-adriatico/2017/stage-4,Tirreno-Adriatico | Stage 4,IT,2.UWT,171.0,0,0.0,3453,269,2 km solo
2017-03-10,20.0,race/tirreno-adriatico/2017/stage-3,Tirreno-Adriatico | Stage 3,IT,2.UWT,204.0,0,0.0,2291,55,Sprint of 121 riders
2017-03-09,79.0,race/tirreno-adriatico/2017/stage-2,Tirreno-Adriatico | Stage 2,IT,2.UWT,229.0,0,0.0,2370,107,4.2 km solo
2017-03-08,11.0,race/tirreno-adriatico/2017/stage-1,Tirreno-Adriatico | Stage 1 (TTT),IT,2.UWT,22.7,0,0.0,5,0,Time Trial
2017-03-04,48.0,race/strade-bianche/2017/result,Strade Bianche,IT,1.UWT,175.0,5,5.0,2938,147,15.6 km solo
2017-02-25,12.0,race/omloop-het-nieuwsblad/2017/result,Omloop Het Nieuwsblad ME,BE,1.UWT,198.3,34,35.0,1778,33,Sprint of 11 riders
2018-10-14,4.0,race/tour-of-turkey/2018/stage-6,Presidential Cycling Tour of Turkey | Stage 6,TR,2.UWT,166.7,13,0.0,1774,44,1.2 km solo
2018-10-13,39.0,race/tour-of-turkey/2018/stage-5,Presidential Cycling Tour of Turkey | Stage 5,TR,2.UWT,137.3,0,0.0,785,6,Sprint of large group
2018-10-12,15.0,race/tour-of-turkey/2018/stage-4,Presidential Cycling Tour of Turkey | Stage 4,TR,2.UWT,206.9,0,0.0,2832,150,Sprint of 13 riders
2018-10-11,35.0,race/tour-of-turkey/2018/stage-3,Presidential Cycling Tour of Turkey | Stage 3,TR,2.UWT,137.2,0,0.0,1708,76,Sprint of large group
2018-10-10,29.0,race/tour-of-turkey/2018/stage-2,Presidential Cycling Tour of Turkey | Stage 2,TR,2.UWT,154.1,0,0.0,601,4,Sprint of large group
2018-10-09,34.0,race/tour-of-turkey/2018/stage-1,Presidential Cycling Tour of Turkey | Stage 1,TR,2.UWT,150.0,0,0.0,1348,25,Sprint of large group
2018-09-16,117.0,race/vuelta-a-espana/2018/stage-21,La Vuelta ciclista a España | Stage 21,ES,2.UWT,112.3,0,0.0,603,1,Sprint of large group
2018-09-15,113.0,race/vuelta-a-espana/2018/stage-20,La Vuelta ciclista a España | Stage 20,ES,2.UWT,97.3,0,0.0,3429,341,Sprint à deux
2018-09-14,111.0,race/vuelta-a-espana/2018/stage-19,La Vuelta ciclista a España | Stage 19,ES,2.UWT,154.4,0,0.0,3183,239,0.2 km solo
2018-09-13,45.0,race/vuelta-a-espana/2018/stage-18,La Vuelta ciclista a España | Stage 18,ES,2.UWT,186.1,0,0.0,1040,12,Sprint à deux
2018-09-12,78.0,race/vuelta-a-espana/2018/stage-17,La Vuelta ciclista a España | Stage 17,ES,2.UWT,157.0,0,0.0,3574,298,0.5 km solo
2018-09-11,109.0,race/vuelta-a-espana/2018/stage-16,La Vuelta ciclista a España | Stage 16 (ITT),ES,2.UWT,32.0,0,0.0,501,29,Time Trial
2018-09-09,125.0,race/vuelta-a-espana/2018/stage-15,La Vuelta ciclista a España | Stage 15,ES,2.UWT,178.2,0,0.0,4586,390,6 km solo
2018-09-08,101.0,race/vuelta-a-espana/2018/stage-14,La Vuelta ciclista a España | Stage 14,ES,2.UWT,171.0,0,0.0,3314,286,0.6 km solo
2018-09-07,145.0,race/vuelta-a-espana/2018/stage-13,La Vuelta ciclista a España | Stage 13,ES,2.UWT,174.8,0,0.0,3334,194,1 km solo
2018-09-06,105.0,race/vuelta-a-espana/2018/stage-12,La Vuelta ciclista a España | Stage 12,ES,2.UWT,181.1,0,0.0,3021,126,Sprint of 71 riders
2018-09-05,170.0,race/vuelta-a-espana/2018/stage-11,La Vuelta ciclista a España | Stage 11,ES,2.UWT,207.8,0,0.0,3755,174,4.3 km solo
2018-09-04,21.0,race/vuelta-a-espana/2018/stage-10,La Vuelta ciclista a España | Stage 10,ES,2.UWT,177.0,0,0.0,1306,27,Sprint of large group
2018-09-02,147.0,race/vuelta-a-espana/2018/stage-9,La Vuelta ciclista a España | Stage 9,ES,2.UWT,200.8,0,0.0,4399,276,18 km solo
2018-09-01,68.0,race/vuelta-a-espana/2018/stage-8,La Vuelta ciclista a España | Stage 8,ES,2.UWT,195.1,0,0.0,2112,48,Sprint of large group
2018-08-31,96.0,race/vuelta-a-espana/2018/stage-7,La Vuelta ciclista a España | Stage 7,ES,2.UWT,185.7,0,0.0,2535,117,2.2 km solo
2018-08-30,63.0,race/vuelta-a-espana/2018/stage-6,La Vuelta ciclista a España | Stage 6,ES,2.UWT,155.7,0,0.0,1399,41,Sprint of large group
2018-08-29,46.0,race/vuelta-a-espana/2018/stage-5,La Vuelta ciclista a España | Stage 5,ES,2.UWT,188.7,0,0.0,3178,116,Sprint of 94 riders
2018-08-28,103.0,race/vuelta-a-espana/2018/stage-4,La Vuelta ciclista a España | Stage 4,ES,2.UWT,161.4,0,0.0,3300,193,Sprint à deux
2018-08-27,55.0,race/vuelta-a-espana/2018/stage-3,La Vuelta ciclista a España | Stage 3,ES,2.UWT,178.2,0,0.0,3160,114,Sprint of large group
2018-08-26,171.0,race/vuelta-a-espana/2018/stage-2,La Vuelta ciclista a España | Stage 2,ES,2.UWT,163.5,0,0.0,2826,115,Sprint à deux
2018-08-25,92.0,race/vuelta-a-espana/2018/stage-1,La Vuelta ciclista a España | Stage 1 (ITT),ES,2.UWT,8.0,0,0.0,66,6,Time Trial
2018-08-07,,race/tour-de-pologne/2018/stage-4,Tour de Pologne | Stage 4,PL,2.UWT,179.0,0,0.0,2293,156,Sprint of small group
2018-08-06,10.0,race/tour-de-pologne/2018/stage-3,Tour de Pologne | Stage 3,PL,2.UWT,139.0,1,0.0,753,1,Sprint of large group
2018-08-05,8.0,race/tour-de-pologne/2018/stage-2,Tour de Pologne | Stage 2,PL,2.UWT,144.4,3,0.0,812,3,Sprint of large group
2018-08-04,6.0,race/tour-de-pologne/2018/stage-1,Tour de Pologne | Stage 1,PL,2.UWT,134.0,7,0.0,1252,24,Sprint of large group
2018-07-29,43.0,race/ride-london-classic/2018/result,Prudential RideLondon-Surrey Classic,GB,1.UWT,187.0,5,5.0,1678,34,Sprint of large group
2018-06-10,97.0,race/dauphine/2018/stage-7,Critérium du Dauphiné | Stage 7,FR,2.UWT,136.0,0,0.0,4222,339,Sprint à deux
2018-06-09,63.0,race/dauphine/2018/stage-6,Critérium du Dauphiné | Stage 6,FR,2.UWT,110.0,0,0.0,4187,351,8.1 km solo
2018-06-08,87.0,race/dauphine/2018/stage-5,Critérium du Dauphiné | Stage 5,FR,2.UWT,130.0,0,0.0,2635,200,3.1 km solo
2018-06-07,88.0,race/dauphine/2018/stage-4,Critérium du Dauphiné | Stage 4,FR,2.UWT,181.0,0,0.0,3227,253,Sprint of 11 riders
2018-06-06,22.0,race/dauphine/2018/stage-3,Critérium du Dauphiné | Stage 3 (TTT),FR,2.UWT,35.0,0,0.0,207,4,Time Trial
2018-06-05,102.0,race/dauphine/2018/stage-2,Critérium du Dauphiné | Stage 2,FR,2.UWT,181.0,0,0.0,2336,77,Sprint of large group
