date,rank,stage_url,stage_name,nationality,class,distance,pcs_points,uci_points,vertical meters,profile score,won how
2017-07-08,114.0,race/tour-de-france/2017/stage-8,Tour de France | Stage 8,FR,2.UWT,187.5,0,0.0,3591,229,17.9 km solo
2017-07-07,5.0,race/tour-de-france/2017/stage-7,Tour de France | Stage 7,FR,2.UWT,213.5,32,5.0,1578,20,Sprint of large group
2017-07-06,10.0,race/tour-de-france/2017/stage-6,Tour de France | Stage 6,FR,2.UWT,216.0,10,0.0,1735,29,Sprint of large group
2017-07-05,166.0,race/tour-de-france/2017/stage-5,Tour de France | Stage 5,FR,2.UWT,160.5,0,0.0,2348,151,2.4 km solo
2017-07-04,157.0,race/tour-de-france/2017/stage-4,Tour de France | Stage 4,FR,2.UWT,207.5,0,0.0,1404,24,Sprint of large group
2017-07-03,65.0,race/tour-de-france/2017/stage-3,Tour de France | Stage 3,FR,2.UWT,212.5,0,0.0,2706,77,Sprint of large group
2017-07-02,13.0,race/tour-de-france/2017/stage-2,Tour de France | Stage 2,FR,2.UWT,203.5,4,0.0,1278,25,Sprint of large group
2017-07-01,58.0,race/tour-de-france/2017/stage-1,Tour de France | Stage 1 (ITT),FR,2.UWT,14.0,0,0.0,61,1,Time Trial
2017-06-18,101.0,race/tour-de-suisse/2017/stage-9,Tour de Suisse | Stage 9 (ITT),CH,2.UWT,28.6,0,0.0,416,42,Time Trial
2017-06-17,7.0,race/tour-de-suisse/2017/stage-8,Tour de Suisse | Stage 8,CH,2.UWT,100.0,4,0.0,1250,75,Sprint of large group
2017-06-16,107.0,race/tour-de-suisse/2017/stage-7,Tour de Suisse | Stage 7,CH,2.UWT,166.3,0,0.0,2954,374,8.5 km solo
2017-06-15,70.0,race/tour-de-suisse/2017/stage-6,Tour de Suisse | Stage 6,CH,2.UWT,166.7,0,0.0,4195,281,5.3 km solo
2017-06-14,12.0,race/tour-de-suisse/2017/stage-5,Tour de Suisse | Stage 5,CH,2.UWT,222.0,0,0.0,3399,123,Sprint of large group
2017-06-13,107.0,race/tour-de-suisse/2017/stage-4,Tour de Suisse | Stage 4,CH,2.UWT,143.2,0,0.0,2896,249,8.9 km solo
2017-06-12,3.0,race/tour-de-suisse/2017/stage-3,Tour de Suisse | Stage 3,CH,2.UWT,159.3,18,10.0,1618,42,Sprint of large group
2017-06-11,13.0,race/tour-de-suisse/2017/stage-2,Tour de Suisse | Stage 2,CH,2.UWT,172.7,0,0.0,2611,103,Sprint of large group
2017-06-10,43.0,race/tour-de-suisse/2017/stage-1,Tour de Suisse | Stage 1 (ITT),CH,2.UWT,6.0,0,0.0,49,1,Time Trial
2017-05-20,8.0,race/tour-of-california/2017/stage-7,Amgen Tour of California | Stage 7,US,2.UWT,125.0,3,0.0,1715,78,Sprint of 23 riders
2017-05-19,56.0,race/tour-of-california/2017/stage-6,Amgen Tour of California | Stage 6 (ITT),US,2.UWT,24.0,0,0.0,128,1,Time Trial
2017-05-18,108.0,race/tour-of-california/2017/stage-5,Amgen Tour of California | Stage 5,US,2.UWT,125.5,0,0.0,3510,281,Sprint of small group
2017-05-17,7.0,race/tour-of-california/2017/stage-4,Amgen Tour of California | Stage 4,US,2.UWT,159.5,4,0.0,2074,48,Sprint of 41 riders
2017-05-16,15.0,race/tour-of-california/2017/stage-3,Amgen Tour of California | Stage 3,US,2.UWT,186.5,0,0.0,1585,26,Sprint of large group
2017-05-15,106.0,race/tour-of-california/2017/stage-2,Amgen Tour of California | Stage 2,US,2.UWT,143.0,0,0.0,2434,154,Sprint à deux
2017-05-14,4.0,race/tour-of-california/2017/stage-1,Amgen Tour of California | Stage 1,US,2.UWT,167.5,13,0.0,252,0,Sprint of large group
2017-05-01,3.0,race/eschborn-frankfurt/2017/result,Eschborn-Frankfurt 'Rund um den Finanzplatz',DE,1.UWT,215.7,110,215.0,3144,108,Sprint of 16 riders
2017-04-09,10.0,race/paris-roubaix/2017/result,Paris-Roubaix,FR,1.UWT,257.0,50,85.0,1299,5,Sprint of 16 riders
2017-04-02,7.0,race/ronde-van-vlaanderen/2017/result,Ronde van Vlaanderen / Tour des Flandres ME,BE,1.UWT,260.0,80,150.0,2118,71,56 km solo
2017-03-26,5.0,race/gent-wevelgem/2017/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,249.0,80,225.0,1546,43,Sprint à deux
2017-03-24,13.0,race/e3-harelbeke/2017/result,Record Bank E3 Harelbeke,BE,1.UWT,206.1,30,40.0,1863,51,Sprint of 16 riders
2017-03-18,7.0,race/milano-sanremo/2017/result,Milano-Sanremo,IT,1.UWT,291.0,80,150.0,2166,65,Sprint of 50 riders
2017-03-12,100.0,race/paris-nice/2017/stage-8,Paris - Nice | Stage 8,FR,2.UWT,115.5,0,0.0,2292,150,Sprint à deux
2017-03-11,129.0,race/paris-nice/2017/stage-7,Paris - Nice | Stage 7,FR,2.UWT,177.0,0,0.0,4487,354,3 km solo
2017-03-10,135.0,race/paris-nice/2017/stage-6,Paris - Nice | Stage 6,FR,2.UWT,193.5,0,0.0,3263,170,19.2 km solo
2017-03-09,5.0,race/paris-nice/2017/stage-5,Paris - Nice | Stage 5,FR,2.UWT,199.5,10,0.0,2272,61,Sprint of large group
2017-03-08,63.0,race/paris-nice/2017/stage-4,Paris - Nice | Stage 4 (ITT),FR,2.UWT,14.5,0,0.0,333,47,Time Trial
2017-03-07,3.0,race/paris-nice/2017/stage-3,Paris - Nice | Stage 3,FR,2.UWT,190.0,18,10.0,1727,37,Sprint of large group
2017-03-06,2.0,race/paris-nice/2017/stage-2,Paris - Nice | Stage 2,FR,2.UWT,195.0,30,25.0,881,3,Sprint of large group
2017-03-05,47.0,race/paris-nice/2017/stage-1,Paris - Nice | Stage 1,FR,2.UWT,148.5,0,0.0,1311,32,Sprint à deux
2018-10-14,35.0,race/tour-of-turkey/2018/stage-6,Presidential Cycling Tour of Turkey | Stage 6,TR,2.UWT,166.7,0,0.0,1774,44,1.2 km solo
2018-10-13,2.0,race/tour-of-turkey/2018/stage-5,Presidential Cycling Tour of Turkey | Stage 5,TR,2.UWT,137.3,30,15.0,785,6,Sprint of large group
2018-10-12,101.0,race/tour-of-turkey/2018/stage-4,Presidential Cycling Tour of Turkey | Stage 4,TR,2.UWT,206.9,0,0.0,2832,150,Sprint of 13 riders
2018-10-11,3.0,race/tour-of-turkey/2018/stage-3,Presidential Cycling Tour of Turkey | Stage 3,TR,2.UWT,137.2,18,6.0,1708,76,Sprint of large group
2018-10-10,7.0,race/tour-of-turkey/2018/stage-2,Presidential Cycling Tour of Turkey | Stage 2,TR,2.UWT,154.1,4,0.0,601,4,Sprint of large group
2018-10-09,26.0,race/tour-of-turkey/2018/stage-1,Presidential Cycling Tour of Turkey | Stage 1,TR,2.UWT,150.0,0,0.0,1348,25,Sprint of large group
2018-09-09,,race/gp-montreal/2018/result,Grand Prix Cycliste de Montréal,CA,1.UWT,195.2,0,0.0,3564,169,Sprint of large group
2018-09-07,75.0,race/gp-quebec/2018/result,Grand Prix Cycliste de Québec,CA,1.UWT,201.6,5,0.0,2508,64,Sprint of large group
2018-08-26,13.0,race/bretagne-classic/2018/result,Bretagne Classic - Ouest-France,FR,1.UWT,256.9,30,40.0,2802,75,Sprint of 47 riders
2018-08-19,4.0,race/cyclassics-hamburg/2018/result,EuroEyes Cyclassics Hamburg,DE,1.UWT,216.4,90,220.0,2259,85,Sprint of large group
2018-07-29,2.0,race/tour-de-france/2018/stage-21,Tour de France | Stage 21,FR,2.UWT,116.0,70,50.0,732,6,Sprint of large group
2018-07-28,94.0,race/tour-de-france/2018/stage-20,Tour de France | Stage 20 (ITT),FR,2.UWT,31.0,0,0.0,543,46,Time Trial
2018-07-27,134.0,race/tour-de-france/2018/stage-19,Tour de France | Stage 19,FR,2.UWT,200.5,0,0.0,5046,290,8 km solo
2018-07-26,7.0,race/tour-de-france/2018/stage-18,Tour de France | Stage 18,FR,2.UWT,171.0,22,0.0,1312,34,Sprint of large group
2018-07-25,120.0,race/tour-de-france/2018/stage-17,Tour de France | Stage 17,FR,2.UWT,65.0,0,0.0,3274,428,8 km solo
2018-07-24,115.0,race/tour-de-france/2018/stage-16,Tour de France | Stage 16,FR,2.UWT,218.0,0,0.0,3521,202,? km solo
2018-07-22,131.0,race/tour-de-france/2018/stage-15,Tour de France | Stage 15,FR,2.UWT,181.0,0,0.0,2917,118,Sprint of 15 riders
2018-07-21,126.0,race/tour-de-france/2018/stage-14,Tour de France | Stage 14,FR,2.UWT,188.0,0,0.0,3365,189,2 km solo
2018-07-20,4.0,race/tour-de-france/2018/stage-13,Tour de France | Stage 13,FR,2.UWT,169.5,40,15.0,1302,46,Sprint of large group
2018-07-19,125.0,race/tour-de-france/2018/stage-12,Tour de France | Stage 12,FR,2.UWT,175.5,0,0.0,5362,405,Sprint of small group
2018-07-18,140.0,race/tour-de-france/2018/stage-11,Tour de France | Stage 11,FR,2.UWT,108.5,0,0.0,4093,349,0.4 km solo
2018-07-17,123.0,race/tour-de-france/2018/stage-10,Tour de France | Stage 10,FR,2.UWT,158.5,0,0.0,4254,320,29.4 km solo
2018-07-15,1.0,race/tour-de-france/2018/stage-9,Tour de France | Stage 9,FR,2.UWT,156.5,100,120.0,618,1,Sprint of 27 riders
2018-07-14,3.0,race/tour-de-france/2018/stage-8,Tour de France | Stage 8,FR,2.UWT,181.0,50,25.0,1284,17,Sprint of large group
2018-07-13,6.0,race/tour-de-france/2018/stage-7,Tour de France | Stage 7,FR,2.UWT,231.0,26,0.0,2255,40,Sprint of large group
2018-07-12,128.0,race/tour-de-france/2018/stage-6,Tour de France | Stage 6,FR,2.UWT,181.0,0,0.0,2027,95,1.1 km solo
2018-07-11,115.0,race/tour-de-france/2018/stage-5,Tour de France | Stage 5,FR,2.UWT,204.5,0,0.0,2704,107,Sprint of large group
2018-07-10,8.0,race/tour-de-france/2018/stage-4,Tour de France | Stage 4,FR,2.UWT,195.0,18,0.0,1155,14,Sprint of large group
2018-07-09,14.0,race/tour-de-france/2018/stage-3,Tour de France | Stage 3 (TTT),FR,2.UWT,35.5,0,0.0,387,13,Time Trial
2018-07-08,9.0,race/tour-de-france/2018/stage-2,Tour de France | Stage 2,FR,2.UWT,182.5,14,0.0,1395,14,Sprint of large group
2018-07-07,8.0,race/tour-de-france/2018/stage-1,Tour de France | Stage 1,FR,2.UWT,201.0,18,0.0,454,2,Sprint of large group
2018-06-17,85.0,race/tour-de-suisse/2018/stage-9,Tour de Suisse | Stage 9 (ITT),CH,2.UWT,34.0,0,0.0,252,5,Time Trial
2018-06-16,6.0,race/tour-de-suisse/2018/stage-8,Tour de Suisse | Stage 8,CH,2.UWT,123.0,7,0.0,824,11,Sprint of large group
2018-06-15,71.0,race/tour-de-suisse/2018/stage-7,Tour de Suisse | Stage 7,CH,2.UWT,170.0,0,0.0,2870,215,? km solo
2018-06-14,103.0,race/tour-de-suisse/2018/stage-6,Tour de Suisse | Stage 6,CH,2.UWT,186.0,0,0.0,3436,148,1.4 km solo
2018-06-13,138.0,race/tour-de-suisse/2018/stage-5,Tour de Suisse | Stage 5,CH,2.UWT,155.0,0,0.0,2668,211,Sprint of large group
2018-06-12,80.0,race/tour-de-suisse/2018/stage-4,Tour de Suisse | Stage 4,CH,2.UWT,189.0,0,0.0,2467,74,4.4 km solo
2018-06-11,111.0,race/tour-de-suisse/2018/stage-3,Tour de Suisse | Stage 3,CH,2.UWT,182.0,0,0.0,2260,106,Sprint of large group
2018-06-10,83.0,race/tour-de-suisse/2018/stage-2,Tour de Suisse | Stage 2,CH,2.UWT,155.0,0,0.0,1817,79,Sprint of large group
2018-06-09,13.0,race/tour-de-suisse/2018/stage-1,Tour de Suisse | Stage 1 (TTT),CH,2.UWT,18.0,0,0.0,180,11,Time Trial
2018-04-08,17.0,race/paris-roubaix/2018/result,Paris-Roubaix,FR,1.UWT,257.0,26,30.0,1309,4,Sprint à deux
2018-04-01,32.0,race/ronde-van-vlaanderen/2018/result,Ronde van Vlaanderen - Tour des Flandres ME,BE,1.UWT,264.7,8,10.0,2166,78,19 km solo
2018-03-28,15.0,race/dwars-door-vlaanderen/2018/result,Dwars door Vlaanderen - A travers la Flandre ME,BE,1.UWT,180.0,22,20.0,1313,55,0.8 km solo
2018-03-25,48.0,race/gent-wevelgem/2018/result,Gent-Wevelgem in Flanders Fields ME,BE,1.UWT,251.1,5,10.0,1532,46,Sprint of 19 riders
2018-03-23,21.0,race/e3-harelbeke/2018/result,Record Bank E3 Harelbeke,BE,1.UWT,206.5,14,16.0,1859,46,30 km solo
2018-03-09,,race/paris-nice/2018/stage-6,Paris - Nice | Stage 6,FR,2.UWT,198.0,0,0.0,3189,153,1.3 km solo
2018-03-08,130.0,race/paris-nice/2018/stage-5,Paris - Nice | Stage 5,FR,2.UWT,163.5,0,0.0,2611,94,Sprint à deux
2018-03-07,84.0,race/paris-nice/2018/stage-4,Paris - Nice | Stage 4 (ITT),FR,2.UWT,18.4,0,0.0,383,30,Time Trial
